domain,label,confidence,text_score,vision_score,reasons,image_count,error,started_at,finished_at,stage_used,nav_count,heading_count
modostore.no,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:19:17.421257,2025-11-07T17:19:23.642974,playwright,0,0
dieschweriner.de,Generalist,1.0,0.0,,generalist:kinder,0,,2025-11-07T17:19:24.012109,2025-11-07T17:19:24.522007,http,53,9
silomon.de,Generalist,1.0,0.0,,,0,,2025-11-07T17:19:24.877105,2025-11-07T17:19:26.810659,http,42,10
stormberg.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:19:27.138131,2025-11-07T17:19:27.834862,http,22,10
ltpgroup.com,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:19:28.141431,2025-11-07T17:19:34.087001,playwright,0,0
scapino.nl,Generalist,1.0,0.0,,"generalist:home,kinderen",0,,2025-11-07T17:19:34.419755,2025-11-07T17:19:34.667016,http,17,10
bellycloud.com,Pure Bodywear,0.9473684210526316,0.9473684210526316,,"bodywear:shapewear,slip,slips",0,,2025-11-07T17:19:35.018459,2025-11-07T17:19:35.521891,http,16,10
modehaus-magnus.de,Generalist,1.0,0.0,,"generalist:kids,kinder",0,,2025-11-07T17:19:35.859648,2025-11-07T17:19:38.197050,http,18,9
liberty-woman.com,Generalist,1.0,0.0,,"generalist:denim,accessoires,mäntel",0,,2025-11-07T17:19:38.493024,2025-11-07T17:19:38.878642,http,39,10
modehaus-steingass.de,Generalist,0.89,0.11,,bodywear:bademode;generalist:accessoires,0,,2025-11-07T17:19:39.186201,2025-11-07T17:19:39.991254,http,54,10
77onlineshop.de,Generalist,1.0,0.0,,"bodywear:bademode;generalist:jeans,accessoires,jacken",0,,2025-11-07T17:19:40.326136,2025-11-07T17:19:40.929765,http,149,7
stories.com,Generalist,1.0,0.0,,"bodywear:swimwear;generalist:jeans,outerwear,coats",0,,2025-11-07T17:19:41.257337,2025-11-07T17:19:57.528127,firecrawl,121,18
desigual.com,Error,0.0,,,,0,Firecrawl API error: 408,2025-11-07T17:19:58.070911,2025-11-07T17:21:41.665345,,0,0
hagemeyer.de,Generalist,1.0,0.0,,"generalist:home,schuhe,kinder",0,,2025-11-07T17:21:42.202499,2025-11-07T17:21:42.677187,http,21,7
paysdemontaigu.fr,Generalist,1.0,0.0,,,0,,2025-11-07T17:21:42.983946,2025-11-07T17:21:45.949848,http,12,0
borneo-paris.com,Pure Bodywear,0.75,0.75,0.75,bodywear:swimwear;vision_screenshot:0.75,1,,2025-11-07T17:21:46.257911,2025-11-07T17:21:52.372031,http+vision,66,9
hartford.fr,Generalist,1.0,0.0,,"bodywear:maillots;generalist:denim,kids,accessoires",0,,2025-11-07T17:21:52.702667,2025-11-07T17:21:53.479479,http,102,9
toptex.com,Generalist,0.8333333333333333,0.1666666666666666,,"bodywear:underwear,pyjamas;generalist:jackets,kids,accessories",0,,2025-11-07T17:21:53.777628,2025-11-07T17:21:57.754778,http,95,10
sahinler.fr,Generalist,1.0,0.0,,,0,,2025-11-07T17:21:58.050953,2025-11-07T17:24:15.484120,firecrawl,83,15
charlott.fr,Pure Bodywear,0.9375,0.9375,,bodywear:lingerie,0,,2025-11-07T17:24:16.007079,2025-11-07T17:24:17.254479,http,37,10
safilin.fr,Generalist,1.0,0.0,,generalist:maison,0,,2025-11-07T17:24:17.554492,2025-11-07T17:24:19.375802,http,36,10
k-way.fr,Generalist,1.0,0.0,,"bodywear:maillots;generalist:kids,accessoires,vestes",0,,2025-11-07T17:24:19.713960,2025-11-07T17:24:20.112956,http,148,9
elevenparis.com,Generalist,1.0,0.0,,"generalist:jeans,sneakers,manteaux",0,,2025-11-07T17:24:20.404599,2025-11-07T17:24:21.356328,http,46,9
zimmermann.com,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:24:21.651902,2025-11-07T17:24:28.630852,playwright,0,0
mno.se,Generalist,1.0,0.0,,,0,,2025-11-07T17:24:28.978380,2025-11-07T17:24:29.306537,http,16,4
didriksons.com,Generalist,0.955,0.0,0.05,vision_screenshot:0.05;text_extraction_failed,1,,2025-11-07T17:24:29.600718,2025-11-07T17:24:35.315222,playwright,0,0
janus.no,Generalist,1.0,0.0,,,0,,2025-11-07T17:24:35.806952,2025-11-07T17:24:36.839851,http,147,9
topvintage.nl,Generalist,1.0,0.0,,"generalist:jassen,accessoires",0,,2025-11-07T17:24:37.162866,2025-11-07T17:24:37.772829,http,101,10
bitestudios.com,Generalist,1.0,0.0,,"generalist:denim,outerwear,jackets",0,,2025-11-07T17:24:38.166745,2025-11-07T17:24:38.891407,http,111,7
engelhorn.de,Generalist,1.0,0.0,,"generalist:jeans,accessoires,jacken",0,,2025-11-07T17:24:39.322538,2025-11-07T17:24:39.948906,http,150,0
schoeffel.com,Generalist,1.0,0.0,,generalist:jackets,0,,2025-11-07T17:24:40.334379,2025-11-07T17:24:40.813859,http,10,10
omoda.nl,Generalist,1.0,0.0,,"generalist:sneakers,boots,baby",0,,2025-11-07T17:24:41.171142,2025-11-07T17:24:41.668440,http,135,10
mezaldy.de,Generalist,0.9520833333333334,0.0479166666666666,,"bodywear:unterwäsche,bademode;generalist:sneakers,jacken,schuhe",0,,2025-11-07T17:24:42.023576,2025-11-07T17:24:42.284327,http,98,8
drahtwerk-wagener.de,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:24:42.629933,2025-11-07T17:24:52.098288,playwright,0,0
wagener.de,Generalist,1.0,0.0,,generalist:kids,0,,2025-11-07T17:24:52.573818,2025-11-07T17:24:54.391955,http,68,7
bottegaveneta.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:24:54.763824,2025-11-07T17:24:55.395512,http,149,8
g-o-friedrich.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:24:55.734384,2025-11-07T17:24:57.202864,http,22,10
mandco.com,Generalist,1.0,0.0,,"generalist:denim,coats,jackets",0,,2025-11-07T17:24:57.529212,2025-11-07T17:24:57.922205,http,87,10
theoddballsfoundation.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:24:58.243674,2025-11-07T17:24:58.587850,http,13,7
pantherella.com,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:24:58.894936,2025-11-07T17:25:01.413331,playwright,0,0
pepejeans.com,Generalist,1.0,0.0,,"generalist:denim,jeans,coats",0,,2025-11-07T17:25:01.759493,2025-11-07T17:25:02.442857,http,52,2
quba.com,Generalist,0.9692307692307692,0.0307692307692307,,"bodywear:swimwear;generalist:coats,jackets,accessories",0,,2025-11-07T17:25:02.741064,2025-11-07T17:25:03.629474,http,123,3
kastner-oehler.at,Generalist,1.0,0.0,,"generalist:boots,home,beauty",0,,2025-11-07T17:25:03.936114,2025-11-07T17:25:04.430562,http,57,10
youandme-kempten.de,Generalist,1.0,0.0,,,0,,2025-11-07T17:25:04.747876,2025-11-07T17:25:04.917883,http,24,5
marilynagency.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:25:05.233715,2025-11-07T17:25:05.465617,http,5,6
princessetamtam.com,Pure Bodywear,0.7858490566037736,0.7858490566037736,,"bodywear:lingerie,bra,bras,briefs,panties;generalist:jeans,coats,jackets",0,,2025-11-07T17:25:05.766273,2025-11-07T17:25:25.423383,firecrawl,118,0
natalys.com,Generalist,0.8788461538461538,0.1211538461538461,,"bodywear:pyjamas,nuit;generalist:accessoires,vestes,bébé",0,,2025-11-07T17:25:26.111821,2025-11-07T17:25:26.715901,http,100,5
blackstore.fr,Generalist,1.0,0.0,,"bodywear:sous-vêtements,maillots;generalist:jeans,accessoires,manteaux",0,,2025-11-07T17:25:27.052475,2025-11-07T17:25:27.380317,http,49,7
promod.fr,Generalist,1.0,0.0,,"generalist:jeans,accessoires,manteaux",0,,2025-11-07T17:25:27.666066,2025-11-07T17:25:27.910048,http,95,10
treschicbridalwear.com,Generalist,1.0,0.0,,generalist:home,0,,2025-11-07T17:25:28.201149,2025-11-07T17:25:32.192634,http,35,10
smets.lu,Generalist,0.998148148148148,0.0018518518518518,,"bodywear:underwear,panties,pyjamas;generalist:jeans,coats,jackets",0,,2025-11-07T17:25:32.508734,2025-11-07T17:25:32.828819,http,150,1
orta-store.com,Generalist,1.0,0.0,,"generalist:accessories,jewelry",0,,2025-11-07T17:25:33.114420,2025-11-07T17:25:33.542264,http,53,7
thernlunds.se,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:25:33.858786,2025-11-07T17:25:37.435259,playwright,0,0
atlasformen.de,Generalist,0.8483870967741935,0.1516129032258064,,"bodywear:slips,boxershorts,pyjama,unterwäsche;generalist:jeans,boots,accessoires",0,,2025-11-07T17:25:37.773395,2025-11-07T17:25:56.674683,firecrawl,150,10
mayerline.be,Generalist,1.0,0.0,,"generalist:denim,jassen,schoenen",0,,2025-11-07T17:25:57.192056,2025-11-07T17:25:57.905378,http,39,10
malu.be,Generalist,1.0,0.0,,generalist:home,0,,2025-11-07T17:25:58.219111,2025-11-07T17:25:58.785975,http,18,9
mueller.de,Generalist,1.0,0.0,,,0,,2025-11-07T17:25:59.165551,2025-11-07T17:25:59.698112,http,45,0
spirit-stores.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:26:00.025158,2025-11-07T17:26:00.251457,http,5,0
rinsmamodeplein.nl,Generalist,1.0,0.0,,,0,,2025-11-07T17:26:00.581848,2025-11-07T17:26:01.079915,http,53,3
debondtbv.nl,Generalist,1.0,0.0,,"generalist:baby,accessoires",0,,2025-11-07T17:26:01.447587,2025-11-07T17:26:02.243312,http,48,0
debondtbv.com,Generalist,1.0,0.0,,"generalist:baby,accessories",0,,2025-11-07T17:26:02.554299,2025-11-07T17:26:03.264690,http,48,0
shoppersstop.com,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:26:03.577102,2025-11-07T17:26:06.307802,playwright,0,0
koonings.com,Generalist,1.0,0.0,,"generalist:schoenen,accessoires",0,,2025-11-07T17:26:06.640942,2025-11-07T17:26:07.401590,http,83,10
benetton.com,Generalist,1.0,0.0,,"bodywear:underwear,pyjamas,loungewear;generalist:denim,jeans,coats",0,,2025-11-07T17:26:07.720874,2025-11-07T17:26:10.101255,http,80,10
snipes.com,Generalist,1.0,0.0,,"generalist:jackets,sneakers,boots",0,,2025-11-07T17:26:10.431213,2025-11-07T17:26:11.051616,http,74,9
pepco-stores.de,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:26:11.357129,2025-11-07T17:26:16.474463,playwright,0,0
pepco.eu,Generalist,0.955,0.0,0.05,vision_screenshot:0.05;text_extraction_failed,1,,2025-11-07T17:26:16.835585,2025-11-07T17:26:25.531512,playwright,0,0
cosmoparis.com,Generalist,1.0,0.0,,"generalist:boots,bags,chaussures",0,,2025-11-07T17:26:25.881402,2025-11-07T17:26:26.646722,http,90,8
armandthiery.fr,Generalist,1.0,0.0,,"bodywear:sous-vêtements,nuit;generalist:jeans,accessoires,manteaux",0,,2025-11-07T17:26:26.961418,2025-11-07T17:26:27.385077,http,86,0
volcom.fr,Generalist,1.0,0.0,,"generalist:outerwear,vestes",0,,2025-11-07T17:26:27.696704,2025-11-07T17:26:28.583188,http,16,10
dior.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:26:28.891138,2025-11-07T17:26:52.823574,firecrawl,58,6
dansk.dk,Generalist,1.0,0.0,,,0,,2025-11-07T17:26:53.404648,2025-11-07T17:26:54.410849,http,14,5
koopmanmode.nl,Generalist,1.0,0.0,,"generalist:schoenen,kinderen",0,,2025-11-07T17:26:54.806543,2025-11-07T17:26:56.513100,http,43,5
sans-online.nl,Generalist,1.0,0.0,,"bodywear:ondergoed;generalist:jeans,jassen,schoenen",0,,2025-11-07T17:26:57.021887,2025-11-07T17:26:57.972296,http,70,8
only.se,Generalist,1.0,0.0,,"generalist:denim,jeans,schoenen",0,,2025-11-07T17:26:58.330664,2025-11-07T17:26:59.541268,http,20,5
villoid.no,Generalist,1.0,0.0,,"generalist:denim,jeans,accessories",0,,2025-11-07T17:26:59.916947,2025-11-07T17:27:00.173755,http,147,3
gosh.no,Generalist,0.955,0.0,0.05,vision_screenshot:0.05;text_extraction_failed,1,,2025-11-07T17:27:00.513061,2025-11-07T17:27:06.290265,playwright,0,0
greenfieldfashion.nl,Generalist,1.0,0.0,,"generalist:jeans,jassen",0,,2025-11-07T17:27:06.741110,2025-11-07T17:27:07.140701,http,102,10
chemitex.com,Generalist,1.0,0.0,,generalist:home,0,,2025-11-07T17:27:07.499418,2025-11-07T17:27:08.372944,http,12,8
wordpress.com,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:27:08.750513,2025-11-07T17:27:11.734047,playwright,0,0
ahlens.se,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:27:12.600212,2025-11-07T17:27:15.856179,playwright,0,0
oger.nl,Generalist,1.0,0.0,,"generalist:jeans,sneakers,boots",0,,2025-11-07T17:27:16.171809,2025-11-07T17:27:18.664335,http,99,9
bbw-shop.de,Generalist,1.0,0.0,,,0,,2025-11-07T17:27:18.974294,2025-11-07T17:27:38.900661,firecrawl,1,1
boggi.com,Generalist,0.925,0.15,0.0,"bodywear:ondergoed,pyjama;generalist:jeans,outerwear,jackets;vision_screenshot:0.00",1,,2025-11-07T17:27:39.363705,2025-11-07T17:27:43.016389,http+vision,72,8
fusalp.com,Generalist,1.0,0.0,,"generalist:coats,jackets",0,,2025-11-07T17:27:43.353036,2025-11-07T17:27:45.839028,http,99,2
escales-paris.com,Generalist,1.0,0.0,,"bodywear:maillots;generalist:accessoires,vestes,chaussures",0,,2025-11-07T17:27:46.140937,2025-11-07T17:27:46.790001,http,55,2
nafnaf.com,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:27:47.086571,2025-11-07T17:27:54.867874,playwright,0,0
amigo.nl,Generalist,1.0,0.0,,"bodywear:sokken;generalist:sneakers,boots,home",0,,2025-11-07T17:27:55.248432,2025-11-07T17:27:55.820226,http,77,10
magasin.dk,Generalist,0.8451923076923077,0.2096153846153846,0.1,"bodywear:slip;generalist:jeans,sneakers,beauty;vision_screenshot:0.10",1,,2025-11-07T17:27:56.118113,2025-11-07T17:28:01.133214,http+vision,121,1
burberry.com,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:28:01.470768,2025-11-07T17:28:09.534100,playwright,0,0
burberrycareers.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:28:09.855538,2025-11-07T17:28:12.302166,http,12,10
cecil.de,Generalist,1.0,0.0,,generalist:accessoires,0,,2025-11-07T17:28:12.689322,2025-11-07T17:28:12.934346,http,5,10
schuhhaus-streicher.de,Generalist,0.955,0.0,0.05,vision_screenshot:0.05;text_extraction_failed,1,,2025-11-07T17:28:13.260412,2025-11-07T17:28:21.810312,playwright,0,0
redskins.fr,Generalist,1.0,0.0,,"generalist:jeans,boots,accessoires",0,,2025-11-07T17:28:22.153401,2025-11-07T17:28:22.951239,http,50,4
suami.eu,Bodywear Leaning,0.4659090909090909,0.2818181818181818,0.65,"bodywear:swimwear;generalist:kids,home;vision_screenshot:0.65",1,,2025-11-07T17:28:23.247138,2025-11-07T17:28:26.722484,http+vision,69,5
tiffanys.be,Generalist,1.0,0.0,,"bodywear:kousen;generalist:jassen,schoenen,accessoires",0,,2025-11-07T17:28:27.095723,2025-11-07T17:28:27.500324,http,149,9
stammel.de,Bodywear Leaning,0.5,0.5352941176470588,0.1,"bodywear:lingerie;generalist:kids,home;vision_screenshot:0.10",1,,2025-11-07T17:28:27.798282,2025-11-07T17:28:31.472626,http+vision,32,0
pkz.ch,Generalist,1.0,0.0,,"bodywear:loungewear;generalist:jeans,sneakers,boots",0,,2025-11-07T17:28:31.802911,2025-11-07T17:28:32.969526,http,51,10
texeurop.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:28:33.267083,2025-11-07T17:28:33.540220,http,10,3
blendcompany.com,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:28:33.844749,2025-11-07T17:28:38.870550,playwright,0,0
vila.com,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:28:39.189208,2025-11-07T17:28:44.037777,playwright,0,0
ecotex.nl,Generalist,0.82,0.0,0.2,vision_screenshot:0.20;text_extraction_failed,1,,2025-11-07T17:28:44.355236,2025-11-07T17:28:48.362815,playwright,0,0
deleye.be,Generalist,1.0,0.0,,generalist:kids,0,,2025-11-07T17:28:48.688817,2025-11-07T17:28:48.886545,http,25,4
selectedmalts.se,Generalist,1.0,0.0,,,0,,2025-11-07T17:28:49.179822,2025-11-07T17:28:49.845353,http,60,10
bcbg.com,Generalist,1.0,0.0,,generalist:jackets,0,,2025-11-07T17:28:50.194861,2025-11-07T17:28:50.425388,http,72,1
wibra.nl,Bodywear Leaning,0.5,0.5,0.1,bodywear:sokken;vision_screenshot:0.10,1,,2025-11-07T17:28:50.729850,2025-11-07T17:28:53.581779,http+vision,44,10
hermes.com,Generalist,0.865,0.0,0.15,vision_screenshot:0.15;text_extraction_failed,1,,2025-11-07T17:28:53.886806,2025-11-07T17:28:57.900365,playwright,0,0
iroparis.com,Error,0.0,,,,0,Firecrawl API error: 408,2025-11-07T17:28:58.259149,2025-11-07T17:29:37.534475,,0,0
viva-paris.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:29:38.081337,2025-11-07T17:29:38.577417,http,35,10
samunderwear.com,Bodywear Leaning,0.5,0.78,0.0,"bodywear:lingerie,shapewear,swimwear;generalist:home;vision_screenshot:0.00",1,,2025-11-07T17:29:38.880485,2025-11-07T17:29:41.981179,http+vision,13,7
rodebjer.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:29:42.326467,2025-11-07T17:29:42.803445,http,9,10
traid.org.uk,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:29:43.171522,2025-11-07T17:29:45.663500,playwright,0,0
mintvelvet.com,Generalist,1.0,0.0,,"generalist:coats,shoes,accessories",0,,2025-11-07T17:29:45.987906,2025-11-07T17:29:46.322949,http,8,9
sergeblanco.com,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:29:46.655856,2025-11-07T17:29:54.067363,playwright,0,0
terstal.nl,Bodywear Leaning,0.5,0.4982456140350877,0.1,"bodywear:lingerie,ondergoed,beha,slips,nachtmode;generalist:jeans,jassen,accessoires;vision_screenshot:0.10",1,,2025-11-07T17:29:54.389034,2025-11-07T17:29:58.696606,http+vision,99,0
hackyourjeans.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:29:59.044237,2025-11-07T17:29:59.647287,http,12,4
trafic.com,Generalist,1.0,0.0,,"generalist:bébé,maison",0,,2025-11-07T17:29:59.994801,2025-11-07T17:30:00.346369,http,28,5
boopala.com,Generalist,0.8705882352941177,0.1294117647058823,,"bodywear:swimwear;generalist:outerwear,home,accessories",0,,2025-11-07T17:30:00.644638,2025-11-07T17:30:01.281372,http,103,2
samsoe.com,Generalist,0.8653061224489795,0.1346938775510204,,"bodywear:lingerie,loungewear;generalist:denim,jeans,coats",0,,2025-11-07T17:30:01.581781,2025-11-07T17:30:01.853751,http,111,4
ranck.de,Generalist,0.9272727272727272,0.0727272727272727,,"bodywear:dessous;generalist:beauty,accessoires",0,,2025-11-07T17:30:02.134688,2025-11-07T17:30:07.434779,http,52,10
grosse-groessen-lueneburg.de,Generalist,1.0,0.0,,,0,,2025-11-07T17:30:07.794330,2025-11-07T17:30:10.303000,http,14,10
ifmparis.fr,Generalist,1.0,0.0,,generalist:home,0,,2025-11-07T17:30:10.618943,2025-11-07T17:30:11.600759,http,42,1
masteretudes.fr,Generalist,1.0,0.0,,,0,,2025-11-07T17:30:12.331116,2025-11-07T17:30:15.003448,http,45,10
sandro-paris.com,Generalist,1.0,0.0,,"generalist:denim,jeans,sneakers",0,,2025-11-07T17:30:15.385051,2025-11-07T17:30:16.064050,http,128,8
terredemarins.fr,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:30:16.377326,2025-11-07T17:30:20.598362,playwright,0,0
hellenic-group.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:30:20.932026,2025-11-07T17:30:21.447935,http,5,10
metromode.se,Generalist,1.0,0.0,,generalist:home,0,,2025-11-07T17:30:21.788514,2025-11-07T17:30:21.951613,http,21,2
johnells.se,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:30:22.301529,2025-11-07T17:30:25.582882,playwright,0,0
epitex.nl,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:30:25.939871,2025-11-07T17:30:34.713681,playwright,0,0
mexx.com,Generalist,1.0,0.0,,"bodywear:loungewear,sokken;generalist:jeans,jackets,sneakers",0,,2025-11-07T17:30:35.064600,2025-11-07T17:30:35.415039,http,97,4
titus.de,Generalist,1.0,0.0,,"generalist:jackets,accessories,schuhe",0,,2025-11-07T17:30:35.731236,2025-11-07T17:30:36.190786,http,101,9
solida.de,Generalist,1.0,0.0,,,0,,2025-11-07T17:30:36.521800,2025-11-07T17:30:36.951104,http,29,10
e-breuninger.de,Generalist,1.0,0.0,,,0,,2025-11-07T17:30:37.248762,2025-11-07T17:30:38.036036,http,98,10
bluebanana.com,Generalist,0.91,0.0,0.1,vision_screenshot:0.10;text_extraction_failed,1,,2025-11-07T17:30:38.354236,2025-11-07T17:30:49.914791,playwright,0,0
theboomerang.fr,Generalist,1.0,0.0,,,0,,2025-11-07T17:30:50.243045,2025-11-07T17:30:51.725894,http,30,9
alexis.se,Generalist,1.0,0.0,,,0,,2025-11-07T17:30:52.042310,2025-11-07T17:30:54.425745,http,5,10
bruidskledij-steven.be,Generalist,1.0,0.0,,"generalist:home,accessoires,kinder",0,,2025-11-07T17:30:54.779323,2025-11-07T17:30:55.656393,http,18,5
louisvuitton.com,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:30:56.030003,2025-11-07T17:30:58.658958,playwright,0,0
danutex.at,Generalist,1.0,0.0,,,0,,2025-11-07T17:30:58.987800,2025-11-07T17:30:59.959204,http,8,8
brand-stable.com,Generalist,1.0,0.0,,generalist:home,0,,2025-11-07T17:31:00.269419,2025-11-07T17:31:00.456307,http,12,1
coef.nl,Generalist,1.0,0.0,,generalist:sneakers,0,,2025-11-07T17:31:00.747954,2025-11-07T17:31:00.884136,http,10,3
grain-de-sable.fr,Pure Bodywear,0.7738636363636364,0.7977272727272727,0.75,"bodywear:string,tanga,culotte,maillots;generalist:accessoires;vision_screenshot:0.75",1,,2025-11-07T17:31:01.183686,2025-11-07T17:31:07.679662,http+vision,24,10
columbiasportswear.fr,Generalist,1.0,0.0,,,0,,2025-11-07T17:31:08.005316,2025-11-07T17:31:25.679650,firecrawl,2,1
kaporal.com,Generalist,1.0,0.0,0.0,vision_screenshot:0.00;text_extraction_failed,1,,2025-11-07T17:31:26.232124,2025-11-07T17:31:34.428749,playwright,0,0
instagram.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:31:34.918859,2025-11-07T17:31:37.133621,playwright,0,0
textile.fr,Generalist,1.0,0.0,,,0,,2025-11-07T17:31:37.550347,2025-11-07T17:31:37.843494,http,60,8
ladymate.com,Pure Bodywear,0.9565789473684212,0.9565789473684212,,"bodywear:lingerie,underwear,bra,bras,briefs;generalist:home",0,,2025-11-07T17:31:38.247310,2025-11-07T17:31:39.892641,http,99,1
bonaparteshop.com,Generalist,0.84,0.22,0.1,"bodywear:lingerie,nachtmode,nachtkleding;generalist:jeans,jassen,schoenen;vision_screenshot:0.10",1,,2025-11-07T17:31:40.315185,2025-11-07T17:31:45.541933,http+vision,100,6
esprit.nl,Generalist,1.0,0.0,,,0,,2025-11-07T17:31:45.924765,2025-11-07T17:31:46.563276,playwright,0,0
crossline-group.com,Generalist,1.0,0.0,,,0,,2025-11-07T17:31:46.889752,2025-11-07T17:31:47.323730,http,31,10
